id,timestamp,text,searchQuery,clean_content,tokens,sentiment,sentiment_label,sentiment_score
1841438297366680020,2024-10-02 11:21:00+00:00,"Confirmed ✅
Justin Hubner harus menepi karena cedera ankle yang dideritanya, Dia tetap mendoakan yang terbaik untuk Timnas Indonesia di 2 pertandingan yg akan datang. 

Speed Recovery Justin 💪🏻",speed Indonesia ,"Confirmed 
Justin Hubner harus menepi karena cedera ankle yang dideritanya Dia tetap mendoakan yang terbaik untuk Timnas Indonesia di  pertandingan yg akan datang 

Speed Recovery Justin","['Confirmed', 'Justin', 'Hubner', 'menepi', 'cedera', 'ankle', 'dideritanya', 'mendoakan', 'terbaik', 'Timnas', 'Indonesia', 'pertandingan', 'yg', 'Speed', 'Recovery', 'Justin']","[{'label': 'positive', 'score': 0.7062235474586487}, {'label': 'neutral', 'score': 0.08427240699529648}, {'label': 'negative', 'score': 0.20950400829315186}]",positive,0.7062235474586487
1841421831334727842,2024-10-02 10:15:00+00:00,Speed doesn't know Ronaldo has an adopted kids from Indonesia lmao,speed Indonesia ,Speed doesnt know Ronaldo has an adopted kids from Indonesia lmao,"['Speed', 'doesnt', 'know', 'Ronaldo', 'adopted', 'kid', 'Indonesia', 'lmao']","[{'label': 'positive', 'score': 0.4838191270828247}, {'label': 'neutral', 'score': 0.22659477591514587}, {'label': 'negative', 'score': 0.2895860970020294}]",positive,0.4838191270828247
1841093067501080778,2024-10-01 12:29:00+00:00,"Nah what is this Speed 😭😭💀💀!!.

IShowSpeed with NAMI😭♥️. 

W Indonesia 🇮🇩😭🗿.

#IShowSpeed #Speed",speed Indonesia ,"Nah what is this Speed 

IShowSpeed with NAMI 

W Indonesia 

IShowSpeed Speed","['Speed', 'IShowSpeed', 'NAMI', 'W', 'Indonesia', 'IShowSpeed', 'Speed']","[{'label': 'positive', 'score': 0.4808252453804016}, {'label': 'neutral', 'score': 0.22541208565235138}, {'label': 'negative', 'score': 0.293762743473053}]",positive,0.4808252453804016
1841366901693260172,2024-10-02 06:37:00+00:00,"Udah gak aneh, kemarin pas speed masalah batik aja ngotot. Padahal Unesco udsh menetapkan warisan budaya Indonesia, langsung aja gw komen ""silakan komplen ke Unesco"" 🤣 sekarang terjadi lagi. Unesco dihiraukan, Fifa dibilang manipulasi data 😭",speed Indonesia ,Udah gak aneh kemarin pas speed masalah batik aja ngotot Padahal Unesco udsh menetapkan warisan budaya Indonesia langsung aja gw komen silakan komplen ke Unesco  sekarang terjadi lagi Unesco dihiraukan Fifa dibilang manipulasi data,"['Udah', 'gak', 'aneh', 'kemarin', 'pa', 'speed', 'batik', 'aja', 'ngotot', 'Unesco', 'udsh', 'menetapkan', 'warisan', 'budaya', 'Indonesia', 'langsung', 'aja', 'gw', 'komen', 'silakan', 'komplen', 'Unesco', 'Unesco', 'dihiraukan', 'Fifa', 'dibilang', 'manipulasi', 'data']","[{'label': 'positive', 'score': 0.23082229495048523}, {'label': 'neutral', 'score': 0.1765189915895462}, {'label': 'negative', 'score': 0.5926586985588074}]",negative,0.5926586985588074
1841406812924637244,2024-10-02 09:16:00+00:00,"Bener banget! Speed di Indonesia emang keren, apalagi ketemu gamers ganteng. Bikin makin betah main game.",speed Indonesia ,Bener banget Speed di Indonesia emang keren apalagi ketemu gamers ganteng Bikin makin betah main game,"['Bener', 'banget', 'Speed', 'Indonesia', 'emang', 'keren', 'ketemu', 'gamers', 'ganteng', 'Bikin', 'betah', 'main', 'game']","[{'label': 'positive', 'score': 0.46287715435028076}, {'label': 'neutral', 'score': 0.14343023300170898}, {'label': 'negative', 'score': 0.3936927020549774}]",positive,0.46287715435028076
1841405602498854961,2024-10-02 09:11:00+00:00,"AI Cristiano Ronaldo Koreksi I Showspeed Gunakan Bahasa Indonesia.

#ishowspeed #Speed",speed Indonesia ,"AI Cristiano Ronaldo Koreksi I Showspeed Gunakan Bahasa Indonesia

ishowspeed Speed","['AI', 'Cristiano', 'Ronaldo', 'Koreksi', 'Showspeed', 'Bahasa', 'Indonesia', 'ishowspeed', 'Speed']","[{'label': 'positive', 'score': 0.5976586937904358}, {'label': 'neutral', 'score': 0.17511117458343506}, {'label': 'negative', 'score': 0.22723013162612915}]",positive,0.5976586937904358
1841405023970103605,2024-10-02 09:09:00+00:00,"AI Cristiano Ronaldo Koreksi I Showspeed Gunakan Bahasa Indonesia.

#ishowspeed #speed",speed Indonesia ,"AI Cristiano Ronaldo Koreksi I Showspeed Gunakan Bahasa Indonesia

ishowspeed speed","['AI', 'Cristiano', 'Ronaldo', 'Koreksi', 'Showspeed', 'Bahasa', 'Indonesia', 'ishowspeed', 'speed']","[{'label': 'positive', 'score': 0.5703858137130737}, {'label': 'neutral', 'score': 0.18232962489128113}, {'label': 'negative', 'score': 0.24728460609912872}]",positive,0.5703858137130737
1841352294878564391,2024-10-02 05:39:00+00:00,Belum kelar urusan speed kenalin budaya Indonesia... Bahan buat tetangga nih @unmagnetism 😂,speed Indonesia ,Belum kelar urusan speed kenalin budaya Indonesia Bahan buat tetangga nih,"['kelar', 'urusan', 'speed', 'kenalin', 'budaya', 'Indonesia', 'Bahan', 'tetangga', 'nih']","[{'label': 'positive', 'score': 0.41514673829078674}, {'label': 'neutral', 'score': 0.1520414650440216}, {'label': 'negative', 'score': 0.43281176686286926}]",negative,0.43281176686286926
1841375094033305748,2024-10-02 07:10:00+00:00,"Inilah moment saat Speed bereaksi terhadap dirinya yang dulu di Indonesia, mempraktikkan budaya Jawa saat live di channel YouTubenya semalam. 

Dan dibeberapa moment dia selalu bilang ""MINGGIR LU MISKIN"" bro sangat fasih.😭",speed Indonesia ,"Inilah moment saat Speed bereaksi terhadap dirinya yang dulu di Indonesia mempraktikkan budaya Jawa saat live di channel YouTubenya semalam 

Dan dibeberapa moment dia selalu bilang MINGGIR LU MISKIN bro sangat fasih","['moment', 'Speed', 'bereaksi', 'Indonesia', 'mempraktikkan', 'budaya', 'Jawa', 'live', 'channel', 'YouTubenya', 'semalam', 'dibeberapa', 'moment', 'bilang', 'MINGGIR', 'LU', 'MISKIN', 'bro', 'fasih']","[{'label': 'positive', 'score': 0.5261180400848389}, {'label': 'neutral', 'score': 0.14635053277015686}, {'label': 'negative', 'score': 0.3275313675403595}]",positive,0.5261180400848389
1841281487058174390,2024-10-02 00:58:00+00:00,"‘Jung Kook: I Am Still – The Party Edition” will be released in limited cinemas across the U.S, Mexico, Indonesia, Philippines, Thailand, Malaysia, Taiwan, Vietnam, Singapore, and Hong Kong. Ticket sales begin online from Friday.

🎟️ Ticket Sales: Oct 4, 9AM ET
📆 Limited screenings beginning Oct 11

#JUNGKOOK_IAMSTILL
#JUNGKOOK_IAMSTILL_PARTY

SIGN UP: 
 party.jungkook-iamstill.com",speed Indonesia ,"Jung Kook I Am Still  The Party Edition will be released in limited cinemas across the US Mexico Indonesia Philippines Thailand Malaysia Taiwan Vietnam Singapore and Hong Kong Ticket sales begin online from Friday

 Ticket Sales Oct  AM ET
 Limited screenings beginning Oct 

JUNGKOOKIAMSTILL
JUNGKOOKIAMSTILLPARTY

SIGN UP 
 partyjungkookiamstillcom","['Jung', 'Kook', 'Still', 'Party', 'Edition', 'released', 'limited', 'cinema', 'across', 'US', 'Mexico', 'Indonesia', 'Philippines', 'Thailand', 'Malaysia', 'Taiwan', 'Vietnam', 'Singapore', 'Hong', 'Kong', 'Ticket', 'sale', 'begin', 'online', 'Friday', 'Ticket', 'Sales', 'Oct', 'ET', 'Limited', 'screening', 'beginning', 'Oct', 'JUNGKOOKIAMSTILL', 'JUNGKOOKIAMSTILLPARTY', 'SIGN', 'partyjungkookiamstillcom']","[{'label': 'positive', 'score': 0.5323076844215393}, {'label': 'neutral', 'score': 0.2294769287109375}, {'label': 'negative', 'score': 0.23821541666984558}]",positive,0.5323076844215393
1841364969499332864,2024-10-02 06:29:00+00:00,"Cristiano Ronaldo selain jago bola, beliau juga jago dalam hal menguasai bahasa, terlebih bahasa Indonesia 🇲🇨🥰

Momen ketika GOAT berbicara bahasa Indonesia lebih baik daripada Speed 🫵🏻🥶",speed Indonesia ,"Cristiano Ronaldo selain jago bola beliau juga jago dalam hal menguasai bahasa terlebih bahasa Indonesia 

Momen ketika GOAT berbicara bahasa Indonesia lebih baik daripada Speed","['Cristiano', 'Ronaldo', 'jago', 'bola', 'beliau', 'jago', 'menguasai', 'bahasa', 'bahasa', 'Indonesia', 'Momen', 'GOAT', 'berbicara', 'bahasa', 'Indonesia', 'Speed']","[{'label': 'positive', 'score': 0.749884307384491}, {'label': 'neutral', 'score': 0.09049022197723389}, {'label': 'negative', 'score': 0.15962550044059753}]",positive,0.749884307384491
1841361285876715542,2024-10-02 06:15:00+00:00,Mantap materi baru ini tournya speed ke Indonesia.,speed Indonesia ,Mantap materi baru ini tournya speed ke Indonesia,"['Mantap', 'materi', 'tournya', 'speed', 'Indonesia']","[{'label': 'positive', 'score': 0.9093018770217896}, {'label': 'neutral', 'score': 0.05483378469944}, {'label': 'negative', 'score': 0.03586436063051224}]",positive,0.9093018770217896
1841305246104232377,2024-10-02 02:32:00+00:00,"Speed & Ronaldo talks about ""santay"", it means relax in Indonesia",speed Indonesia ,Speed  Ronaldo talks about santay it means relax in Indonesia,"['Speed', 'Ronaldo', 'talk', 'santay', 'mean', 'relax', 'Indonesia']","[{'label': 'positive', 'score': 0.5653665661811829}, {'label': 'neutral', 'score': 0.20341086387634277}, {'label': 'negative', 'score': 0.23122258484363556}]",positive,0.5653665661811829
1841341649995407518,2024-10-02 04:57:00+00:00,"Speed mainin game horror indonesia judulnya Nightmare Side, tapi ga sampe tamat karena boring kayanya 😂",speed Indonesia ,Speed mainin game horror indonesia judulnya Nightmare Side tapi ga sampe tamat karena boring kayanya,"['Speed', 'mainin', 'game', 'horror', 'indonesia', 'judulnya', 'Nightmare', 'Side', 'ga', 'sampe', 'tamat', 'boring', 'kayanya']","[{'label': 'positive', 'score': 0.29946568608283997}, {'label': 'neutral', 'score': 0.17203553020954132}, {'label': 'negative', 'score': 0.5284988284111023}]",negative,0.5284988284111023
1841320739905196239,2024-10-02 03:34:00+00:00,"🚨| Cristiano Ronaldo speaks better Indonesian than Speed.😭🇮🇩
#IShowSpeed #Indonesia",speed Indonesia ,"Cristiano Ronaldo speaks better Indonesian than Speed
IShowSpeed Indonesia","['Cristiano', 'Ronaldo', 'speaks', 'better', 'Indonesian', 'Speed', 'IShowSpeed', 'Indonesia']","[{'label': 'positive', 'score': 0.6951118111610413}, {'label': 'neutral', 'score': 0.15127508342266083}, {'label': 'negative', 'score': 0.1536131501197815}]",positive,0.6951118111610413
1841325150110962003,2024-10-02 03:51:00+00:00,Speed promoting Indonesia as a destination and brand ambassador-ing Papua is not in my 2024 bingo card,speed Indonesia ,Speed promoting Indonesia as a destination and brand ambassadoring Papua is not in my  bingo card,"['Speed', 'promoting', 'Indonesia', 'destination', 'brand', 'ambassadoring', 'Papua', 'bingo', 'card']","[{'label': 'positive', 'score': 0.44589507579803467}, {'label': 'neutral', 'score': 0.2836270332336426}, {'label': 'negative', 'score': 0.27047789096832275}]",positive,0.44589507579803467
1838882425021370659,2024-09-25 10:05:00+00:00,"SPEED DI FILIPINA MASIH “SABAR, SABAR, SANTAI, SANTAI” 😭🤣

UDAH COCOK JADI WARGA KTP INDONESIA 😭🤣",speed Indonesia ,"SPEED DI FILIPINA MASIH SABAR SABAR SANTAI SANTAI 

UDAH COCOK JADI WARGA KTP INDONESIA","['SPEED', 'FILIPINA', 'SABAR', 'SABAR', 'SANTAI', 'SANTAI', 'UDAH', 'COCOK', 'WARGA', 'KTP', 'INDONESIA']","[{'label': 'positive', 'score': 0.5582166314125061}, {'label': 'neutral', 'score': 0.15579575300216675}, {'label': 'negative', 'score': 0.28598761558532715}]",positive,0.5582166314125061
1841323043492393336,2024-10-02 03:43:00+00:00,Speed ronaldo has adoptive son from indonesia 😭😭,speed Indonesia ,Speed ronaldo has adoptive son from indonesia,"['Speed', 'ronaldo', 'adoptive', 'son', 'indonesia']","[{'label': 'positive', 'score': 0.7277432084083557}, {'label': 'neutral', 'score': 0.13100038468837738}, {'label': 'negative', 'score': 0.1412563920021057}]",positive,0.7277432084083557
1841157954114142364,2024-10-01 16:47:00+00:00,"Speed reacting to his descendant history 💀
#IShowSpeed",speed Indonesia ,"Speed reacting to his descendant history 
IShowSpeed","['Speed', 'reacting', 'descendant', 'history', 'IShowSpeed']","[{'label': 'positive', 'score': 0.4961960017681122}, {'label': 'neutral', 'score': 0.16090305149555206}, {'label': 'negative', 'score': 0.34290096163749695}]",positive,0.4961960017681122
1841192354629239118,2024-10-01 19:03:00+00:00,🚨| WATCH: Cristiano Ronaldo speaks better Indonesian than Speed 😭😭🇮🇩,speed Indonesia ,WATCH Cristiano Ronaldo speaks better Indonesian than Speed,"['WATCH', 'Cristiano', 'Ronaldo', 'speaks', 'better', 'Indonesian', 'Speed']","[{'label': 'positive', 'score': 0.6966502666473389}, {'label': 'neutral', 'score': 0.15997999906539917}, {'label': 'negative', 'score': 0.14336971938610077}]",positive,0.6966502666473389
1841301308592255096,2024-10-02 02:16:00+00:00,"Jangan lupakan momen Speed @iShowSpeedHQ belajar membatik di Yogyakarta, Indonesia. Selamat Hari Batik Nasional🇮🇩",speed Indonesia ,Jangan lupakan momen Speed  belajar membatik di Yogyakarta Indonesia Selamat Hari Batik Nasional,"['lupakan', 'momen', 'Speed', 'belajar', 'membatik', 'Yogyakarta', 'Indonesia', 'Selamat', 'Batik', 'Nasional']","[{'label': 'positive', 'score': 0.7171088457107544}, {'label': 'neutral', 'score': 0.1453576385974884}, {'label': 'negative', 'score': 0.137533500790596}]",positive,0.7171088457107544
1836976207348281435,2024-09-20 03:50:00+00:00,Speed on a nation wide TV channel in Indonesia 💀🇮🇩,speed Indonesia ,Speed on a nation wide TV channel in Indonesia,"['Speed', 'nation', 'wide', 'TV', 'channel', 'Indonesia']","[{'label': 'positive', 'score': 0.5873568058013916}, {'label': 'neutral', 'score': 0.1852901726961136}, {'label': 'negative', 'score': 0.22735300660133362}]",positive,0.5873568058013916
1837020149276365087,2024-09-20 06:45:00+00:00,Speed makes a Monkey friend in Indonesia 😭,speed Indonesia ,Speed makes a Monkey friend in Indonesia,"['Speed', 'make', 'Monkey', 'friend', 'Indonesia']","[{'label': 'positive', 'score': 0.6355754137039185}, {'label': 'neutral', 'score': 0.17564232647418976}, {'label': 'negative', 'score': 0.18878218531608582}]",positive,0.6355754137039185
1837437111425028505,2024-09-21 10:21:00+00:00,Speed just met the famous DJ “Marshmellow” in Indonesia 💀🇮🇩,speed Indonesia ,Speed just met the famous DJ Marshmellow in Indonesia,"['Speed', 'met', 'famous', 'DJ', 'Marshmellow', 'Indonesia']","[{'label': 'positive', 'score': 0.6243802309036255}, {'label': 'neutral', 'score': 0.14074130356311798}, {'label': 'negative', 'score': 0.23487845063209534}]",positive,0.6243802309036255
1837435783697092751,2024-09-21 10:16:00+00:00,Speed runs into two women in a store saying Batik is from Indonesia not Malaysia 😭🇮🇩,speed Indonesia ,Speed runs into two women in a store saying Batik is from Indonesia not Malaysia,"['Speed', 'run', 'two', 'woman', 'store', 'saying', 'Batik', 'Indonesia', 'Malaysia']","[{'label': 'positive', 'score': 0.3689216673374176}, {'label': 'neutral', 'score': 0.2864868938922882}, {'label': 'negative', 'score': 0.3445914685726166}]",positive,0.3689216673374176
1838148214542770651,2024-09-23 09:27:00+00:00,Speed really said “Santai” in Cambodia bro has been in Indonesia for too long 🇮🇩🇰🇭💀,speed Indonesia ,Speed really said Santai in Cambodia bro has been in Indonesia for too long,"['Speed', 'really', 'said', 'Santai', 'Cambodia', 'bro', 'Indonesia', 'long']","[{'label': 'positive', 'score': 0.48294779658317566}, {'label': 'neutral', 'score': 0.1978992223739624}, {'label': 'negative', 'score': 0.3191528916358948}]",positive,0.48294779658317566
1841304524499329306,2024-10-02 02:29:00+00:00,"Thanks to speed karena telah mempromosikan batik original dari Indonesia hingga satu dunia yg menonton tau asal usul batik.
Di akui bukan mengaku ngaku 😂🤣🤣😂 Don' klaim maling malasyu malingsial 
#malaysiatukangklaim",speed Indonesia ,"Thanks to speed karena telah mempromosikan batik original dari Indonesia hingga satu dunia yg menonton tau asal usul batik
Di akui bukan mengaku ngaku  Don klaim maling malasyu malingsial 
malaysiatukangklaim","['Thanks', 'speed', 'mempromosikan', 'batik', 'original', 'Indonesia', 'dunia', 'yg', 'menonton', 'tau', 'usul', 'batik', 'akui', 'mengaku', 'ngaku', 'klaim', 'maling', 'malasyu', 'malingsial', 'malaysiatukangklaim']","[{'label': 'positive', 'score': 0.8608816266059875}, {'label': 'neutral', 'score': 0.07419153302907944}, {'label': 'negative', 'score': 0.06492680311203003}]",positive,0.8608816266059875
1841300464333423048,2024-10-02 02:13:00+00:00,"Selamat hari batik nasional
Thanks speed telah membantah klaim Malaysia tentang batik hingga dunia tau batik original dari Jawa Indonesia 😂😂😂
Negara butuh malasyu koyak 😂😂🤣🤣😂🤣😂",speed Indonesia ,"Selamat hari batik nasional
Thanks speed telah membantah klaim Malaysia tentang batik hingga dunia tau batik original dari Jawa Indonesia 
Negara butuh malasyu koyak","['Selamat', 'batik', 'nasional', 'Thanks', 'speed', 'membantah', 'klaim', 'Malaysia', 'batik', 'dunia', 'tau', 'batik', 'original', 'Jawa', 'Indonesia', 'Negara', 'butuh', 'malasyu', 'koyak']","[{'label': 'positive', 'score': 0.7210687398910522}, {'label': 'neutral', 'score': 0.08648157119750977}, {'label': 'negative', 'score': 0.192449688911438}]",positive,0.7210687398910522
1841301482009956480,2024-10-02 02:17:00+00:00,"""I was born in indonesia years back 😱"" Speed descendant 💀",speed Indonesia ,I was born in indonesia years back  Speed descendant,"['born', 'indonesia', 'year', 'back', 'Speed', 'descendant']","[{'label': 'positive', 'score': 0.5662506222724915}, {'label': 'neutral', 'score': 0.1863938719034195}, {'label': 'negative', 'score': 0.24735556542873383}]",positive,0.5662506222724915
1841127714255708576,2024-10-01 14:47:00+00:00,"Speed speaks about his experience in South East Asia stream🇮🇩😭🗿. 

#IShowSpeed #Indonesia",speed Indonesia ,"Speed speaks about his experience in South East Asia stream 

IShowSpeed Indonesia","['Speed', 'speaks', 'experience', 'South', 'East', 'Asia', 'stream', 'IShowSpeed', 'Indonesia']","[{'label': 'positive', 'score': 0.5873998999595642}, {'label': 'neutral', 'score': 0.1773613542318344}, {'label': 'negative', 'score': 0.23523876070976257}]",positive,0.5873998999595642
1841281993142841517,2024-10-02 01:00:00+00:00,"IShowSpeed atau Speed aja tau batik asli Indonesia. 

Kye loh klambi Andalane enyong
sing bisa nganggo dolan, nganggo kondangan, nganggo rapat yaaa bisa, apa maning nganggo Fashion show. Apik sung...

SELAMAT HARI BATIK NASIONAL 2024",speed Indonesia ,"IShowSpeed atau Speed aja tau batik asli Indonesia 

Kye loh klambi Andalane enyong
sing bisa nganggo dolan nganggo kondangan nganggo rapat yaaa bisa apa maning nganggo Fashion show Apik sung

SELAMAT HARI BATIK NASIONAL","['IShowSpeed', 'Speed', 'aja', 'tau', 'batik', 'asli', 'Indonesia', 'Kye', 'loh', 'klambi', 'Andalane', 'enyong', 'sing', 'nganggo', 'dolan', 'nganggo', 'kondangan', 'nganggo', 'rapat', 'yaaa', 'maning', 'nganggo', 'Fashion', 'show', 'Apik', 'sung', 'SELAMAT', 'BATIK', 'NASIONAL']","[{'label': 'positive', 'score': 0.5766280889511108}, {'label': 'neutral', 'score': 0.16938675940036774}, {'label': 'negative', 'score': 0.253985196352005}]",positive,0.5766280889511108
1841266867614474599,2024-10-02 00:00:00+00:00,Yes they make friends with China 🇨🇳. China even help Indonesia build their high speed rail linking JKT to bandung.,speed Indonesia ,Yes they make friends with China  China even help Indonesia build their high speed rail linking JKT to bandung,"['Yes', 'make', 'friend', 'China', 'China', 'even', 'help', 'Indonesia', 'build', 'high', 'speed', 'rail', 'linking', 'JKT', 'bandung']","[{'label': 'positive', 'score': 0.8619974851608276}, {'label': 'neutral', 'score': 0.07360860705375671}, {'label': 'negative', 'score': 0.06439390778541565}]",positive,0.8619974851608276
1837436133489144113,2024-09-21 10:18:00+00:00,They were trying to convince Speed that Batik is from Indonesia not Malaysia,speed Indonesia ,They were trying to convince Speed that Batik is from Indonesia not Malaysia,"['trying', 'convince', 'Speed', 'Batik', 'Indonesia', 'Malaysia']","[{'label': 'positive', 'score': 0.30443868041038513}, {'label': 'neutral', 'score': 0.23402056097984314}, {'label': 'negative', 'score': 0.46154072880744934}]",negative,0.46154072880744934
1841263006480478243,2024-10-01 23:44:00+00:00,"segini besar impact nya
dan Speed 3hari di Indonesia kemenparekraf cuma plonga plongo😗",speed Indonesia ,"segini besar impact nya
dan Speed hari di Indonesia kemenparekraf cuma plonga plongo","['segini', 'impact', 'nya', 'Speed', 'Indonesia', 'kemenparekraf', 'plonga', 'plongo']","[{'label': 'positive', 'score': 0.5249167680740356}, {'label': 'neutral', 'score': 0.09437461942434311}, {'label': 'negative', 'score': 0.38070863485336304}]",positive,0.5249167680740356
1841241706005766639,2024-10-01 22:20:00+00:00,"Iya nih, Reza Arap emang keren banget ngebantu Speed selama di Indonesia. Seru banget liat update di balik layar aktivitas Speed!",speed Indonesia ,Iya nih Reza Arap emang keren banget ngebantu Speed selama di Indonesia Seru banget liat update di balik layar aktivitas Speed,"['Iya', 'nih', 'Reza', 'Arap', 'emang', 'keren', 'banget', 'ngebantu', 'Speed', 'Indonesia', 'Seru', 'banget', 'liat', 'update', 'layar', 'aktivitas', 'Speed']","[{'label': 'positive', 'score': 0.6000663042068481}, {'label': 'neutral', 'score': 0.11652708053588867}, {'label': 'negative', 'score': 0.2834065556526184}]",positive,0.6000663042068481
1841215440397140183,2024-10-01 20:35:00+00:00,Ronaldo knows indonesia better than speed 💀💀,speed Indonesia ,Ronaldo knows indonesia better than speed,"['Ronaldo', 'know', 'indonesia', 'better', 'speed']","[{'label': 'positive', 'score': 0.7368898391723633}, {'label': 'neutral', 'score': 0.141494020819664}, {'label': 'negative', 'score': 0.1216161698102951}]",positive,0.7368898391723633
1841224453109531083,2024-10-01 21:11:00+00:00,"Yg hrs ditekankan vs bayern = intensitas,pressing,speed,disiplin,efektif",speed Indonesia ,Yg hrs ditekankan vs bayern  intensitaspressingspeeddisiplinefektif,"['Yg', 'hr', 'ditekankan', 'v', 'bayern', 'intensitaspressingspeeddisiplinefektif']","[{'label': 'positive', 'score': 0.5119023323059082}, {'label': 'neutral', 'score': 0.207546204328537}, {'label': 'negative', 'score': 0.2805514633655548}]",positive,0.5119023323059082
1841194383393374562,2024-10-01 19:12:00+00:00,speed main game horror indonesia,speed Indonesia ,speed main game horror indonesia,"['speed', 'main', 'game', 'horror', 'indonesia']","[{'label': 'positive', 'score': 0.3127201497554779}, {'label': 'neutral', 'score': 0.11696545034646988}, {'label': 'negative', 'score': 0.570314347743988}]",negative,0.570314347743988
1841174758567920059,2024-10-01 17:54:00+00:00,Speed reacts to his old self in Indonesia  practicing Javanese culture & thinks it's his descendents 😭😂 #IShowSpeed,speed Indonesia ,Speed reacts to his old self in Indonesia  practicing Javanese culture  thinks its his descendents  IShowSpeed,"['Speed', 'reacts', 'old', 'self', 'Indonesia', 'practicing', 'Javanese', 'culture', 'think', 'descendent', 'IShowSpeed']","[{'label': 'positive', 'score': 0.5479409098625183}, {'label': 'neutral', 'score': 0.1604556441307068}, {'label': 'negative', 'score': 0.2916034758090973}]",positive,0.5479409098625183
1841077097873162588,2024-10-01 11:26:00+00:00,"Antonee Robinson has been the fastest player in the Premier League this season, averaging a max speed of 34.5 km/h across his five fastest games this season 🏃‍♂️💨

#FFC #USMNT",speed Indonesia ,"Antonee Robinson has been the fastest player in the Premier League this season averaging a max speed of  kmh across his five fastest games this season 

FFC USMNT","['Antonee', 'Robinson', 'fastest', 'player', 'Premier', 'League', 'season', 'averaging', 'max', 'speed', 'kmh', 'across', 'five', 'fastest', 'game', 'season', 'FFC', 'USMNT']","[{'label': 'positive', 'score': 0.7286758422851562}, {'label': 'neutral', 'score': 0.13040786981582642}, {'label': 'negative', 'score': 0.14091630280017853}]",positive,0.7286758422851562
1841166532543754244,2024-10-01 17:21:00+00:00,"Speed reacts to his old video in Indonesia, practicing Javanese culture from the 9th century 🇮🇩",speed Indonesia ,Speed reacts to his old video in Indonesia practicing Javanese culture from the th century,"['Speed', 'reacts', 'old', 'video', 'Indonesia', 'practicing', 'Javanese', 'culture', 'th', 'century']","[{'label': 'positive', 'score': 0.48301151394844055}, {'label': 'neutral', 'score': 0.19231145083904266}, {'label': 'negative', 'score': 0.3246769905090332}]",positive,0.48301151394844055
1841083413479965095,2024-10-01 11:51:00+00:00,"Look at how he holds that pen. 😭🗿.

#IShowSpeed #Speed #Indonesia #Singapore",speed Indonesia ,"Look at how he holds that pen 

IShowSpeed Speed Indonesia Singapore","['Look', 'hold', 'pen', 'IShowSpeed', 'Speed', 'Indonesia', 'Singapore']","[{'label': 'positive', 'score': 0.49776914715766907}, {'label': 'neutral', 'score': 0.18896962702274323}, {'label': 'negative', 'score': 0.3132612407207489}]",positive,0.49776914715766907
1841164954025738368,2024-10-01 17:15:00+00:00,"saking pengen keluarnya dari INDONESIA kok begitu mba? sabar mba kalo kata speed mah ""satai satai!!!!"" saya jg pengen keluar dr negara ini mba tp lakuin cara halal lah mbaaa",speed Indonesia ,saking pengen keluarnya dari INDONESIA kok begitu mba sabar mba kalo kata speed mah satai satai saya jg pengen keluar dr negara ini mba tp lakuin cara halal lah mbaaa,"['saking', 'pengen', 'keluarnya', 'INDONESIA', 'mba', 'sabar', 'mba', 'kalo', 'speed', 'mah', 'satai', 'satai', 'jg', 'pengen', 'dr', 'negara', 'mba', 'tp', 'lakuin', 'halal', 'mbaaa']","[{'label': 'positive', 'score': 0.18079763650894165}, {'label': 'neutral', 'score': 0.20600609481334686}, {'label': 'negative', 'score': 0.6131963133811951}]",negative,0.6131963133811951
1841164028753940602,2024-10-01 17:11:00+00:00,Dan masih ngotot lg waktu ditanya speed klo batik dari indonesia,speed Indonesia ,Dan masih ngotot lg waktu ditanya speed klo batik dari indonesia,"['ngotot', 'lg', 'speed', 'klo', 'batik', 'indonesia']","[{'label': 'positive', 'score': 0.26109403371810913}, {'label': 'neutral', 'score': 0.22941744327545166}, {'label': 'negative', 'score': 0.5094885230064392}]",negative,0.5094885230064392
1840805879828136413,2024-09-30 17:28:00+00:00,"Tepat hari ini dua tahun yang lalu 🥀

Tragedi paling memilukan dalam sejarah persepakbolaan Indonesia. Total 135 orang meninggal dunia karena menonton sepak bola.

Al-Fatihah untuk para korban tragedi Kanjuruhan.. 🤲",speed Indonesia ,"Tepat hari ini dua tahun yang lalu 

Tragedi paling memilukan dalam sejarah persepakbolaan Indonesia Total  orang meninggal dunia karena menonton sepak bola

AlFatihah untuk para korban tragedi Kanjuruhan","['Tragedi', 'memilukan', 'sejarah', 'persepakbolaan', 'Indonesia', 'Total', 'orang', 'meninggal', 'dunia', 'menonton', 'sepak', 'bola', 'AlFatihah', 'korban', 'tragedi', 'Kanjuruhan']","[{'label': 'positive', 'score': 0.3013969659805298}, {'label': 'neutral', 'score': 0.07895181328058243}, {'label': 'negative', 'score': 0.619651198387146}]",negative,0.619651198387146
